"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1755109803721179578","Wed Feb 07 06:02:41 +0000 2024","1","Beasiswa untuk anak anak muda Papua #PapuaIndonesia Ahok Rishi Sunak TOEFL Yeyen Jateng Selen Mirip Bahlil INTP ISTJ INFJ LPDP Ketua KPU DKPP https://t.co/N8MLEAhyI0","1755109810461405537","https://pbs.twimg.com/media/GFtnBALbwAAHzQu.jpg","DedroinT37173","in","","0","1","0","https://x.com/DedroinT37173/status/1755109810461405537","1709446133989392384","DedroinT37173"
"1755109803721179578","Wed Feb 07 06:02:40 +0000 2024","1","Kualitas pendidikan Papua terus ditingkatkan oleh pemerintah melalui sinergitas seluruh stakeholders #PapuaIndonesia Ahok Rishi Sunak TOEFL Yeyen Jateng Selen Mirip Bahlil INTP ISTJ INFJ LPDP Ketua KPU DKPP https://t.co/tbgg3Ba1eR","1755109803721179578","https://pbs.twimg.com/media/GFtm-URaoAAkSnJ.jpg","","in","","0","1","0","https://x.com/DedroinT37173/status/1755109803721179578","1709446133989392384","DedroinT37173"
"1755109646057250899","Wed Feb 07 06:02:02 +0000 2024","0","Alhamdulillaaah ikut senang rasanya kalau bisa bantu proofread essay teman-teman yang sedang berjuang daftar LPDP juga. Kek merasa ada kebermanfaatan diri gitu Bismillah semoga diberikan yang terbaik ya teman-teman!","1755109646057250899","","","in","East Java, Indonesia","0","1","0","https://x.com/irnakusumaaaa/status/1755109646057250899","295928615","irnakusumaaaa"
"1755109535470207328","Wed Feb 07 06:01:38 +0000 2024","1","Brutal!! KSTP serang pekerja pembangunan puskesmas #TumpasKSTPapua Ahok Rishi Sunak TOEFL Yeyen Jateng Selen Mirip Bahlil INTP ISTJ INFJ LPDP Ketua KPU DKPP https://t.co/UkfCoGIAQx","1755109545435939171","https://pbs.twimg.com/media/GFtm0CKbQAAR_EW.jpg","DedroinT37173","in","","0","0","0","https://x.com/DedroinT37173/status/1755109545435939171","1709446133989392384","DedroinT37173"
"1755109535470207328","Wed Feb 07 06:01:37 +0000 2024","1","Serangan KSTP terhadap pekerja puskesmas menjadi bukti pelanggaran HAM #TumpasKSTPapua Ahok Rishi Sunak TOEFL Yeyen Jateng Selen Mirip Bahlil INTP ISTJ INFJ LPDP Ketua KPU DKPP https://t.co/JnlLVBL4Or","1755109540037808421","https://pbs.twimg.com/media/GFtmxAEacAA2pg7.jpg","DedroinT37173","in","","0","1","0","https://x.com/DedroinT37173/status/1755109540037808421","1709446133989392384","DedroinT37173"
"1755109535470207328","Wed Feb 07 06:01:36 +0000 2024","1","TNI Polri tindak tegas KSTP yang bakar puskesmas #TumpasKSTPapua Ahok Rishi Sunak TOEFL Yeyen Jateng Selen Mirip Bahlil INTP ISTJ INFJ LPDP Ketua KPU DKPP https://t.co/6HJVzCbx6N","1755109535470207328","https://pbs.twimg.com/media/GFtmutya8AAKgLQ.jpg","","in","","0","1","0","https://x.com/DedroinT37173/status/1755109535470207328","1709446133989392384","DedroinT37173"
"1755109337654321455","Wed Feb 07 06:00:51 +0000 2024","1","Suara anak muda Papua dibutuhkan untuk Pemilu 2024 #AnakMudaPapua Ahok Rishi Sunak TOEFL Yeyen Jateng Selen Mirip Bahlil INTP ISTJ INFJ LPDP Ketua KPU DKPP https://t.co/lOr6TYSf9U","1755109347640922286","https://pbs.twimg.com/media/GFtmnw2bsAAGuoG.jpg","DedroinT37173","in","","0","0","0","https://x.com/DedroinT37173/status/1755109347640922286","1709446133989392384","DedroinT37173"
"1755109337654321455","Wed Feb 07 06:00:50 +0000 2024","1","KPU Jayapura harap pemilih pemula salurkan hak suara Pemilu 2024 #AnakMudaPapua Ahok Rishi Sunak TOEFL Yeyen Jateng Selen Mirip Bahlil INTP ISTJ INFJ LPDP Ketua KPU DKPP https://t.co/2dIiMKcwcF","1755109342427435232","https://pbs.twimg.com/media/GFtmjtbbYAAECW9.jpg","DedroinT37173","in","","0","1","0","https://x.com/DedroinT37173/status/1755109342427435232","1709446133989392384","DedroinT37173"
"1755109337654321455","Wed Feb 07 06:00:49 +0000 2024","1","Partisipasi pemilih pemula di Papua #AnakMudaPapua Ahok Rishi Sunak TOEFL Yeyen Jateng Selen Mirip Bahlil INTP ISTJ INFJ LPDP Ketua KPU DKPP https://t.co/cck9qvQKey","1755109337654321455","https://pbs.twimg.com/media/GFtmhbfaMAAf0OS.jpg","","in","","0","1","0","https://x.com/DedroinT37173/status/1755109337654321455","1709446133989392384","DedroinT37173"
"1755105121363771651","Wed Feb 07 05:44:03 +0000 2024","0","BRIN Ajukan Pendanaan Riset Rp 699 M ke LPDP untuk Ongkosi Delapan Skema Riset dan Inovasi https://t.co/DvcL4PYVvG","1755105121363771651","","","in","Orchad Walk Blok H-1, Batam","0","0","0","https://x.com/BatamPos/status/1755105121363771651","60490875","BatamPos"
"1755060301232501188","Wed Feb 07 05:16:54 +0000 2024","0","@ghibahterooss Benerr jirr mang abis anaklo pada lahiran gadiurus dukcapilnya? Mang gadibawa kontrol lg tu anak n istrinya? Tolol jir","1755098286418252167","","ghibahterooss","in","","0","1","0","https://x.com/theworldoftemi/status/1755098286418252167","724191827704729600","theworldoftemi"
